village_id,TRI,TRI_c,TRI_percentile_DIY,PAI,PAI_percentile_DIY
3404040003,1.5828733353547977,-1.0787788646160437,30.21,0.1964921181560802,65.22
3404040001,2.4945415794104164,-0.1671106205604249,64.07,-1.244892685,11.44
3404040004,1.5298165674122672,-1.131835632558574,24.94,-0.219101029,42.33
3404040006,1.4383568448241606,-1.2232953551466808,20.37,0.1850571588172729,64.99
3404010003,1.6060541546093428,-1.0555980453614986,31.12,0.1085317011753164,59.5
3404010004,2.1501581151048925,-0.5114940848659488,58.12,-0.472908192,32.04
3404010001,1.922128275585378,-0.7395239243854634,51.03,-0.617460105,26.54
3404010002,1.546012891131272,-1.1156393088395693,27.46,0.1723353120192644,63.39
3404020005,2.338391577225612,-0.3232606227452295,62.01,0.203992967845469,65.45
3404020002,1.683997446789394,-0.9776547531814476,36.38,0.3001620951927776,69.57
3404020001,1.8006948837375396,-0.8609573162333017,44.39,0.3380114350264662,71.4
3404020003,1.7026690559875233,-0.958983143983318,37.3,0.3524965386509636,72.31
3404020004,1.957061931151728,-0.7045902688191132,53.09,-0.554262864,29.06
3404030004,1.6327677098876934,-1.028884490083148,33.18,0.5636584551503965,79.63
3404030002,2.1267961512090707,-0.5348560487617706,57.67,-0.026345509,51.03
3404030003,1.5912973435034192,-1.070354856467422,30.43,-0.061064067,49.2
3404030001,1.5560841120785152,-1.1055680878923262,27.92,-0.914438773,18.31
3404030005,1.5769993296979432,-1.084652870272898,29.98,-0.565220684,28.15
3404060005,1.466681041987391,-1.1949711579834503,21.74,2.0331769567178166,92.22
3404060002,1.447537379592892,-1.2141148203779493,20.82,0.3926518021633984,74.6
3404060001,1.3320891620875384,-1.329563037883303,10.07,-0.678588562,24.94
3404060003,1.2058222156755467,-1.4558299842952946,3.66,0.2515850851646976,67.51
3404060004,1.329308691190401,-1.3323435087804405,9.61,1.2764203144586754,86.5
3404070001,1.5338061868234285,-1.1278460131474128,25.63,2.051092860317997,92.45
3404070003,1.377231756086227,-1.2844204438846143,14.65,2.141009191455521,94.05
3404070002,1.3565955699436405,-1.3050566300272008,12.59,1.316719287,87.19
3404080002,1.3291329712804172,-1.3325192286904242,9.15,0.073392614,56.06
3404080003,1.536945277622768,-1.1247069223480737,26.09,0.1595118916630194,62.24
3404080004,1.401786334501057,-1.2598658654697843,17.39,0.6643544762765073,80.32
3404080001,1.2896371967468996,-1.3720150032239418,6.41,0.1306194168161812,60.87
3404090001,2.6967203001850204,0.035068100214179,65.45,-0.118176583,47.14
3404090002,5.090721812296283,2.4290696123254416,90.16,0.3419285003460061,71.85
3404090006,2.226300951854735,-0.4353512481161061,59.95,1.116526842471112,85.35
3404090003,5.388967841688439,2.7273156417175977,93.82,-0.397785833,34.1
3404090005,1.5431293781161182,-1.1185228218547232,27.0,-0.120413393,46.45
3404090004,5.786677690382553,3.125025490411712,95.42,-0.30471229,37.3
3404100003,1.3587154929251826,-1.3029367070456588,13.04,1.0763356255034946,83.98
3404100002,1.3949115268061076,-1.2667406731647337,17.16,0.9617868075732828,83.3
3404100001,1.303077737020316,-1.3585744629505254,7.09,0.4381120837859414,76.66
3404100004,1.2706952701935093,-1.390956929777332,5.95,0.039840039,54.69
3404110005,1.3858818408824012,-1.2757703590884402,15.79,-0.17262271,44.62
3404110002,1.4194208956820242,-1.2422313042888171,18.99,1.08084798917486,84.21
3404110001,1.3402184881533177,-1.3214337118175237,10.76,0.8600909205627922,82.61
3404110003,1.205172839285518,-1.4564793606853232,3.43,0.2432091538660298,67.05
3404110004,1.2020030459657565,-1.4596491540050849,3.2,0.4409293900124515,76.89
3404120002,1.2227982594413458,-1.4388539405294956,4.35,0.9185167701825152,83.07
3404120004,1.2940129844195554,-1.367639215551286,6.64,0.2917442788761989,69.11
3404120006,1.3886691203523904,-1.272983079618451,16.48,0.168994653890469,63.16
3404120003,1.2778360292206383,-1.383816170750203,6.18,1.371897032071066,87.87
3404120005,1.3702115676908044,-1.291440632280037,14.19,-0.041355689,50.57
3404120001,1.1906936759232891,-1.4709585240475522,2.75,1.1143252979359484,85.13
3404130003,1.5212509616671126,-1.1404012383037287,24.49,1.4479564925726902,89.24
3404130002,1.3794095125804633,-1.282242687390378,14.87,0.4800438257286905,78.26
3404130005,1.4960303318069104,-1.165621868163931,23.34,0.1419045602359297,61.33
3404130001,1.3174497322852583,-1.344202467685583,8.01,0.3060578790437848,70.25
3404130004,1.3827883857717018,-1.2788638141991395,15.56,0.1239781306911288,60.18
3404140003,1.665758691921709,-0.9958935080491323,34.78,-0.726609637,23.57
3404140002,1.3335929240173725,-1.3280592759534688,10.3,0.009186191,52.4
3404140001,1.740461480040736,-0.9211907199301052,39.13,0.1530699845993544,62.01
3404140007,1.872840534596236,-0.7888116653746053,48.51,0.213399716476207,65.68
3404140006,1.6222848299098165,-1.0393673700610249,32.72,0.0133267756781111,53.09
3404140008,1.6509916162048313,-1.01066058376601,34.1,0.3450863494807296,72.08
3404140005,1.518921313799622,-1.142730886171219,24.26,-0.555728494,28.6
3404140004,1.4912069216841588,-1.1704452782866823,23.11,-0.776858819,22.43
3404150001,1.535220660420519,-1.1264315395503224,25.86,0.5140745387482422,78.49
3404150004,2.1873018298378875,-0.4743503701329539,59.04,-0.551046277,29.29
3404150002,1.6083602013624252,-1.0532919986084162,31.35,0.1423274508477007,61.56
3404150003,2.4488687626234147,-0.2127834373474266,63.84,-0.619023989,26.32
3404160002,1.8098336285089165,-0.8518185714619249,44.85,0.1394420700766538,61.1
3404160005,4.114275286503322,1.4526230865324803,78.26,-0.05888756,49.43
3404160003,1.5726683891801414,-1.0889838107907,29.52,-0.047502817,50.34
3404160004,1.7151223789467305,-0.9465298210241108,37.53,0.4660534806770677,77.8
3404160001,4.146849146089878,1.485196946119037,78.95,-1.593876336,7.09
3404170002,1.3705364111770215,-1.2911157887938198,14.42,0.151355153,61.78
3404170005,3.3178160194210795,0.6561638194502382,70.94,-0.09101726,47.83
3404170003,5.109035784155444,2.447383584184603,90.39,-1.542278975,8.47
3404170004,2.933949938937172,0.2722977389663308,68.65,0.1658254942636221,62.7
3404170001,1.7893940834264548,-0.8722581165443866,43.71,0.1077694562848927,58.81
